in_color,Instructions_key.keys,Instructions_key.rt,Tutorial_instruction_key.keys,Tutorial_instruction_key.rt,Tutorial_fixation_ley.keys,Tutorial_fixation_ley.rt,Tutorial_single_img_key.keys,Tutorial_single_img_key.rt,Tutorial_intra_trial_fixation_key.keys,Tutorial_intra_trial_fixation_key.rt,Tutorial_stimulus_key.keys,Tutorial_stimulus_key.rt,Tutorial_response_key.keys,Tutorial_response_key.rt,Tutorial_attention_check_key.keys,Tutorial_attention_check_key.rt,advance_or_repeat.keys,advance_or_repeat.rt,End_tutorial.keys,End_tutorial.rt,Tutorial_loop.thisRepN,Tutorial_loop.thisTrialN,Tutorial_loop.thisN,Tutorial_loop.thisIndex,Tutorial_loop.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,Practice_instructions_key.keys,Practice_instructions_key.rt,intra_trial_duration,Practice_key_response.keys,Practice_key_response.rt,Practice_react_key.keys,Practice_react_key.rt,Practice_loop.thisRepN,Practice_loop.thisTrialN,Practice_loop.thisN,Practice_loop.thisIndex,Practice_loop.ran,multi_object_filepath,background_id,foreground_id,multi_object_rotation,occlusion_level,single_object_id,single_object_filepath,single_is_foreground_or_random,single_object_rotation,background_choice_id,alt_choice_id,background_option_filepath,alternative_option_filepath,alternative_is_foreground_or_random,location_of_correct_answer,multi_object_exp_filename,single_object_exp_filename,background_option_exp_filename,alternative_option_exp_filename,Practice_end_key.keys,Practice_end_key.rt,correct_answer,Input_selection.keys,Input_selection.rt,Was_attention_check,Attention_check.keys,Attention_check.corr,Each_session_loop.thisRepN,Each_session_loop.thisTrialN,Each_session_loop.thisN,Each_session_loop.thisIndex,Each_session_loop.ran,Attention_check.rt,Num_sessions.thisRepN,Num_sessions.thisTrialN,Num_sessions.thisN,Num_sessions.thisIndex,Num_sessions.ran
,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,2023-09-17_12h03.48.550,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_-18/n04379243_-7/img_cgaxis_models_48_26_vray_composite_quatre_dining_table_2015_gray.jpg,n02933112_-18,n04379243_-7,fixed,0.771738,n04379243_-7,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_-18/n04379243_-7/img_cgaxis_models_48_26_vray_composite_quatre_dining_table_2015-3_gray.png,foreground,same as foreground,n02933112_-18,n02828884_4,Stimuli/canonical view 2/img_n02933112_-18_gray.jpg,Stimuli/canonical view 2/img_n02828884_4_gray.jpg,random,left,Experiments/experiment_25/344.jpg,Experiments/experiment_25/345.jpg,Experiments/experiment_25/346.jpg,Experiments/experiment_25/347.jpg,,,right,"[""right""]",[1.2046999999881791],False,,0.0,0.0,86.0,86.0,86.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,2023-09-17_12h03.48.550,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_0/n04379243_-7/img_b03_the_sofa_and_chair_company_-_stanley_bed_2014_quatre_dining_table_2001_gray.jpg,n02818832_0,n04379243_-7,fixed,0.86229,n04379243_-7,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_0/n04379243_-7/img_b03_the_sofa_and_chair_company_-_stanley_bed_2014_quatre_dining_table_2001-3_gray.png,foreground,same as foreground,n02818832_0,n04379243_0,Stimuli/canonical view 2/img_n02818832_0_gray.jpg,Stimuli/canonical view 2/img_n04379243_0_gray.jpg,random,right,Experiments/experiment_25/348.jpg,Experiments/experiment_25/349.jpg,Experiments/experiment_25/350.jpg,Experiments/experiment_25/351.jpg,,,right,"[""right""]",[1.2414999999999736],False,,0.0,0.0,87.0,87.0,87.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,2023-09-17_12h03.48.550,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_4/n02818832_9/img_dp_33_b_2013__vray_bed01_blue_2002_gray.jpg,n03928116_4,n02818832_9,flexible,0.727301,n04256520_4,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_0/n04256520_4/img_b02_piano_club_house_italia_nautilus_sofa_2008-3_gray.png,random,fixed,n03928116_4,n02933112_-2,Stimuli/canonical view 2/img_n03928116_4_gray.jpg,Stimuli/canonical view 2/img_n02933112_-2_gray.jpg,random,right,Experiments/experiment_25/352.jpg,Experiments/experiment_25/353.jpg,Experiments/experiment_25/354.jpg,Experiments/experiment_25/355.jpg,,,left,"[""left""]",[0.7175999999641363],False,,0.0,0.0,88.0,88.0,88.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,2023-09-17_12h03.48.550,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_0/n02933112_4/img_b03_the_sofa_and_chair_company_-_stanley_bed_2014_buffet_2000_gray.jpg,n02818832_0,n02933112_4,flexible,0.764757,n02933112_-18,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03001627_9/n02933112_-18/img_chair_eames_plastic_armchair_cgaxis_models_48_26_vray_composite_2008-3_gray.png,random,fixed,n02818832_0,n02933112_4,Stimuli/canonical view 2/img_n02818832_0_gray.jpg,Stimuli/canonical view 2/img_n02933112_4_gray.jpg,foreground,left,Experiments/experiment_25/356.jpg,Experiments/experiment_25/357.jpg,Experiments/experiment_25/358.jpg,Experiments/experiment_25/359.jpg,,,right,"[""right""]",[0.5485999999642672],True,left,1.0,0.0,89.0,89.0,89.0,1.0,0.8258,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,2023-09-17_12h03.48.550,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_9/n02883344_0/img_bed01_blue_b03_box_2009_gray.jpg,n02818832_9,n02883344_0,fixed,0.736017,n02883344_15,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04070727_0/n02883344_15/img_b03_ka90ivi20r_2013__vray_microwave_box_2006-3_gray.png,random,fixed,n02818832_9,n02883344_15,Stimuli/canonical view 2/img_n02818832_9_gray.jpg,Stimuli/canonical view 2/img_n02883344_15_gray.jpg,random,left,Experiments/experiment_25/360.jpg,Experiments/experiment_25/361.jpg,Experiments/experiment_25/362.jpg,Experiments/experiment_25/363.jpg,,,right,"[""right""]",[0.4033000000118818],False,,0.0,0.0,90.0,90.0,90.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,2023-09-17_12h03.48.550,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_4/n02883344_15/img_buffet_microwave_box_2012_gray.jpg,n02933112_4,n02883344_15,fixed,0.705493,n02933112_-2,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_5/n02933112_-2/img_meridiani_belmondo_bench_sofa_sink_base_white_wood_2008-3_gray.png,random,flexible,n02933112_4,n03928116_4,Stimuli/canonical view 2/img_n02933112_4_gray.jpg,Stimuli/canonical view 2/img_n03928116_4_gray.jpg,random,right,Experiments/experiment_25/364.jpg,Experiments/experiment_25/365.jpg,Experiments/experiment_25/366.jpg,Experiments/experiment_25/367.jpg,,,right,"[""right""]",[0.6010999999641626],False,,0.0,0.0,91.0,91.0,91.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,2023-09-17_12h03.48.550,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_0/n02818832_3/img_b03_the_sofa_and_chair_company_-_stanley_bed_2014_b05_ccm_contemporary_bed_max2013_2006_gray.jpg,n02818832_0,n02818832_3,fixed,0.842211,n02828884_3,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_10/n02828884_3/img_ydp_103_r_2012__vray_b04_wood_metal_park_bench_2000-3_gray.png,random,flexible,n02818832_0,n02818832_3,Stimuli/canonical view 2/img_n02818832_0_gray.jpg,Stimuli/canonical view 2/img_n02818832_3_gray.jpg,foreground,right,Experiments/experiment_25/368.jpg,Experiments/experiment_25/369.jpg,Experiments/experiment_25/370.jpg,Experiments/experiment_25/371.jpg,,,right,"[""right""]",[0.7728000000118982],False,,0.0,0.0,92.0,92.0,92.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,2023-09-17_12h03.48.550,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_9/n04379243_8/img_bed01_blue_glass_table_2000_gray.jpg,n02818832_9,n04379243_8,fixed,0.712529,n04405907_8,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03001627_9/n04405907_8/img_chair_eames_plastic_armchair_stylized_tv_2005-3_gray.png,random,fixed,n02818832_9,n03001627_8,Stimuli/canonical view 2/img_n02818832_9_gray.jpg,Stimuli/canonical view 2/img_n03001627_8_gray.jpg,random,left,Experiments/experiment_25/372.jpg,Experiments/experiment_25/373.jpg,Experiments/experiment_25/374.jpg,Experiments/experiment_25/375.jpg,,,left,"[""left""]",[0.7465999999642463],False,,0.0,0.0,93.0,93.0,93.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,2023-09-17_12h03.48.550,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_0/n02828884_3/img_17th_c._monastery_dining_table_2010_b04_wood_metal_park_bench_2004_gray.jpg,n04379243_0,n02828884_3,fixed,0.72862,n02828884_3,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_0/n02828884_3/img_17th_c._monastery_dining_table_2010_b04_wood_metal_park_bench_2004-3_gray.png,foreground,same as foreground,n04379243_0,n02828884_3,Stimuli/canonical view 2/img_n04379243_0_gray.jpg,Stimuli/canonical view 2/img_n02828884_3_gray.jpg,foreground,right,Experiments/experiment_25/376.jpg,Experiments/experiment_25/377.jpg,Experiments/experiment_25/378.jpg,Experiments/experiment_25/379.jpg,,,right,"[""right""]",[0.6259999999999764],False,,0.0,0.0,94.0,94.0,94.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,2023-09-17_12h03.48.550,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_0/n04405907_5/img_b03_the_sofa_and_chair_company_-_stanley_bed_2014_samsung_40_uhd_smart_tv_2011_2008_gray.jpg,n02818832_0,n04405907_5,flexible,0.709269,n04405907_5,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_0/n04405907_5/img_b03_the_sofa_and_chair_company_-_stanley_bed_2014_samsung_40_uhd_smart_tv_2011_2008-3_gray.png,foreground,same as foreground,n02818832_0,n02828884_4,Stimuli/canonical view 2/img_n02818832_0_gray.jpg,Stimuli/canonical view 2/img_n02828884_4_gray.jpg,random,right,Experiments/experiment_25/380.jpg,Experiments/experiment_25/381.jpg,Experiments/experiment_25/382.jpg,Experiments/experiment_25/383.jpg,,,left,"[""left""]",[0.54200000000003],False,,0.0,0.0,95.0,95.0,95.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,2023-09-17_12h03.48.550,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_-7/n02883344_15/img_quatre_dining_table_microwave_box_2002_gray.jpg,n04379243_-7,n02883344_15,flexible,0.828123,n02883344_15,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_-7/n02883344_15/img_quatre_dining_table_microwave_box_2002-3_gray.png,foreground,same as foreground,n04379243_-7,n03928116_4,Stimuli/canonical view 2/img_n04379243_-7_gray.jpg,Stimuli/canonical view 2/img_n03928116_4_gray.jpg,random,left,Experiments/experiment_25/384.jpg,Experiments/experiment_25/385.jpg,Experiments/experiment_25/386.jpg,Experiments/experiment_25/387.jpg,,,left,"[""right""]",[0.39740000003575915],False,,0.0,0.0,96.0,96.0,96.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,2023-09-17_12h03.48.550,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_3/n04256520_9/img_b04_wood_metal_park_bench_napoleon_iii_sofa_2005_gray.jpg,n02828884_3,n04256520_9,fixed,0.706303,n04256520_9,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_3/n04256520_9/img_b04_wood_metal_park_bench_napoleon_iii_sofa_2005-3_gray.png,foreground,same as foreground,n02828884_3,n02883344_-1,Stimuli/canonical view 2/img_n02828884_3_gray.jpg,Stimuli/canonical view 2/img_n02883344_-1_gray.jpg,random,right,Experiments/experiment_25/388.jpg,Experiments/experiment_25/389.jpg,Experiments/experiment_25/390.jpg,Experiments/experiment_25/391.jpg,,,left,"[""right""]",[0.8677999999523536],False,,0.0,0.0,97.0,97.0,97.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,2023-09-17_12h03.48.550,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_9/n04379243_-7/img_napoleon_iii_sofa_quatre_dining_table_2005_gray.jpg,n04256520_9,n04379243_-7,flexible,0.74338,n04405907_8,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_0/n04405907_8/img_17th_c._monastery_dining_table_2010_stylized_tv_2006-3_gray.png,random,fixed,n04256520_9,n04379243_-7,Stimuli/canonical view 2/img_n04256520_9_gray.jpg,Stimuli/canonical view 2/img_n04379243_-7_gray.jpg,foreground,left,Experiments/experiment_25/392.jpg,Experiments/experiment_25/393.jpg,Experiments/experiment_25/394.jpg,Experiments/experiment_25/395.jpg,,,left,"[""left""]",[0.9346000000238064],False,,0.0,0.0,98.0,98.0,98.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,2023-09-17_12h03.48.550,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_9/n02883344_15/img_vray_004_microwave_box_2005_gray.jpg,n04405907_9,n02883344_15,fixed,0.757989,n03928116_0,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_15/n03928116_0/img_microwave_box_b02_piano_2012-3_gray.png,random,fixed,n04405907_9,n02883344_15,Stimuli/canonical view 2/img_n04405907_9_gray.jpg,Stimuli/canonical view 2/img_n02883344_15_gray.jpg,foreground,left,Experiments/experiment_25/396.jpg,Experiments/experiment_25/397.jpg,Experiments/experiment_25/398.jpg,Experiments/experiment_25/399.jpg,,,right,"[""left""]",[0.78810000002386],False,,0.0,0.0,99.0,99.0,99.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,2023-09-17_12h03.48.550,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,2023-09-17_12h03.48.550,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_15/n02933112_4/img_microwave_box_buffet_2001_gray.jpg,n02883344_15,n02933112_4,flexible,0.840912,n02933112_4,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_15/n02933112_4/img_microwave_box_buffet_2001-3_gray.png,foreground,same as foreground,n02883344_15,n02933112_-2,Stimuli/canonical view 2/img_n02883344_15_gray.jpg,Stimuli/canonical view 2/img_n02933112_-2_gray.jpg,random,left,Experiments/experiment_25/400.jpg,Experiments/experiment_25/401.jpg,Experiments/experiment_25/402.jpg,Experiments/experiment_25/403.jpg,,,left,"[""right""]",[0.7289000000357646],False,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,2023-09-17_12h03.48.550,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_4/n02818832_3/img_club_house_italia_nautilus_sofa_b05_ccm_contemporary_bed_max2013_2014_gray.jpg,n04256520_4,n02818832_3,flexible,0.810753,n02818832_3,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_4/n02818832_3/img_club_house_italia_nautilus_sofa_b05_ccm_contemporary_bed_max2013_2014-3_gray.png,foreground,same as foreground,n04256520_4,n02818832_3,Stimuli/canonical view 2/img_n04256520_4_gray.jpg,Stimuli/canonical view 2/img_n02818832_3_gray.jpg,foreground,right,Experiments/experiment_25/404.jpg,Experiments/experiment_25/405.jpg,Experiments/experiment_25/406.jpg,Experiments/experiment_25/407.jpg,,,right,"[""left""]",[0.7715999999642236],False,,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,2023-09-17_12h03.48.550,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_0/n04405907_5/img_b03_the_sofa_and_chair_company_-_stanley_bed_2014_samsung_40_uhd_smart_tv_2011_2006_gray.jpg,n02818832_0,n04405907_5,fixed,0.725179,n04405907_5,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_0/n04405907_5/img_b03_the_sofa_and_chair_company_-_stanley_bed_2014_samsung_40_uhd_smart_tv_2011_2006-3_gray.png,foreground,same as foreground,n02818832_0,n03928116_0,Stimuli/canonical view 2/img_n02818832_0_gray.jpg,Stimuli/canonical view 2/img_n03928116_0_gray.jpg,random,left,Experiments/experiment_25/408.jpg,Experiments/experiment_25/409.jpg,Experiments/experiment_25/410.jpg,Experiments/experiment_25/411.jpg,,,right,"[""right""]",[0.9985000000000355],False,,0.0,0.0,2.0,2.0,2.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,2023-09-17_12h03.48.550,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_9/n02933112_-2/img_cr-96_bench_sink_base_white_wood_2004_gray.jpg,n02828884_9,n02933112_-2,flexible,0.734188,n02818832_0,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_9/n02818832_0/img_bed01_blue_b03_the_sofa_and_chair_company_-_stanley_bed_2014_2000-3_gray.png,random,flexible,n02828884_9,n03001627_8,Stimuli/canonical view 2/img_n02828884_9_gray.jpg,Stimuli/canonical view 2/img_n03001627_8_gray.jpg,random,left,Experiments/experiment_25/412.jpg,Experiments/experiment_25/413.jpg,Experiments/experiment_25/414.jpg,Experiments/experiment_25/415.jpg,,,right,"[""right""]",[1.0598000000119328],False,,0.0,0.0,3.0,3.0,3.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,2023-09-17_12h03.48.550,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_-1/n02933112_-18/img_woven_box_cgaxis_models_48_26_vray_composite_2005_gray.jpg,n02883344_-1,n02933112_-18,fixed,0.85311,n02933112_-18,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_-1/n02933112_-18/img_woven_box_cgaxis_models_48_26_vray_composite_2005-3_gray.png,foreground,same as foreground,n02883344_-1,n04256520_5,Stimuli/canonical view 2/img_n02883344_-1_gray.jpg,Stimuli/canonical view 2/img_n04256520_5_gray.jpg,random,right,Experiments/experiment_25/416.jpg,Experiments/experiment_25/417.jpg,Experiments/experiment_25/418.jpg,Experiments/experiment_25/419.jpg,,,left,"[""left""]",[0.6546999999881109],False,,0.0,0.0,4.0,4.0,4.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,2023-09-17_12h03.48.550,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_4/n02883344_0/img_club_house_italia_nautilus_sofa_b03_box_2003_gray.jpg,n04256520_4,n02883344_0,fixed,0.78438,n02883344_15,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_0/n02883344_15/img_b02_piano_microwave_box_2006-3_gray.png,random,flexible,n04256520_4,n02883344_0,Stimuli/canonical view 2/img_n04256520_4_gray.jpg,Stimuli/canonical view 2/img_n02883344_0_gray.jpg,foreground,right,Experiments/experiment_25/420.jpg,Experiments/experiment_25/421.jpg,Experiments/experiment_25/422.jpg,Experiments/experiment_25/423.jpg,,,right,"[""left""]",[0.8254000000357564],False,,0.0,0.0,5.0,5.0,5.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,2023-09-17_12h03.48.550,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_0/n04256520_5/img_b03_the_sofa_and_chair_company_-_stanley_bed_2014_meridiani_belmondo_bench_sofa_2010_gray.jpg,n02818832_0,n04256520_5,fixed,0.784414,n04256520_5,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_0/n04256520_5/img_b03_the_sofa_and_chair_company_-_stanley_bed_2014_meridiani_belmondo_bench_sofa_2010-3_gray.png,foreground,same as foreground,n02818832_0,n02818832_3,Stimuli/canonical view 2/img_n02818832_0_gray.jpg,Stimuli/canonical view 2/img_n02818832_3_gray.jpg,random,right,Experiments/experiment_25/424.jpg,Experiments/experiment_25/425.jpg,Experiments/experiment_25/426.jpg,Experiments/experiment_25/427.jpg,,,right,"[""left""]",[0.721599999964269],False,,0.0,0.0,6.0,6.0,6.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,2023-09-17_12h03.48.550,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_9/n04256520_5/img_cr-96_bench_meridiani_belmondo_bench_sofa_2000_gray.jpg,n02828884_9,n04256520_5,fixed,0.709975,n02933112_4,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_5/n02933112_4/img_meridiani_belmondo_bench_sofa_buffet_2008-3_gray.png,random,flexible,n02828884_9,n04256520_5,Stimuli/canonical view 2/img_n02828884_9_gray.jpg,Stimuli/canonical view 2/img_n04256520_5_gray.jpg,foreground,right,Experiments/experiment_25/428.jpg,Experiments/experiment_25/429.jpg,Experiments/experiment_25/430.jpg,Experiments/experiment_25/431.jpg,,,left,"[""right""]",[0.6131999999880691],False,,0.0,0.0,7.0,7.0,7.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,2023-09-17_12h03.48.550,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_10/n03928116_0/img_ydp_103_r_2012__vray_b02_piano_2001_gray.jpg,n03928116_10,n03928116_0,flexible,0.709914,n04256520_4,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_-1/n04256520_4/img_woven_box_club_house_italia_nautilus_sofa_2014-3_gray.png,random,flexible,n03928116_10,n03001627_9,Stimuli/canonical view 2/img_n03928116_10_gray.jpg,Stimuli/canonical view 2/img_n03001627_9_gray.jpg,random,right,Experiments/experiment_25/432.jpg,Experiments/experiment_25/433.jpg,Experiments/experiment_25/434.jpg,Experiments/experiment_25/435.jpg,,,right,"[""right""]",[1.0898999999761827],False,,0.0,0.0,8.0,8.0,8.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,2023-09-17_12h03.48.550,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_0/n02818832_9/img_b03_box_bed01_blue_2002_gray.jpg,n02883344_0,n02818832_9,fixed,0.774821,n03001627_9,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03001627_8/n03001627_9/img_chair_billiani_doll_chair_eames_plastic_armchair_2001-3_gray.png,random,fixed,n02883344_0,n02933112_4,Stimuli/canonical view 2/img_n02883344_0_gray.jpg,Stimuli/canonical view 2/img_n02933112_4_gray.jpg,random,right,Experiments/experiment_25/436.jpg,Experiments/experiment_25/437.jpg,Experiments/experiment_25/438.jpg,Experiments/experiment_25/439.jpg,,,right,"[""left""]",[0.5716000000238637],False,,0.0,0.0,9.0,9.0,9.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,201,1,2023-09-17_12h03.48.550,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_4/n02933112_-2/img_buffet_sink_base_white_wood_2013_gray.jpg,n02933112_4,n02933112_-2,flexible,0.709884,n03001627_9,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_0/n03001627_9/img_b02_piano_chair_eames_plastic_armchair_2010-3_gray.png,random,flexible,n02933112_4,n02933112_-2,Stimuli/canonical view 2/img_n02933112_4_gray.jpg,Stimuli/canonical view 2/img_n02933112_-2_gray.jpg,foreground,left,Experiments/experiment_25/440.jpg,Experiments/experiment_25/441.jpg,Experiments/experiment_25/442.jpg,Experiments/experiment_25/443.jpg,,,right,"[""left""]",[0.7454000000357155],False,,0.0,0.0,10.0,10.0,10.0,1.0,,,,,,
