in_color,Instructions_key.keys,Instructions_key.rt,Tutorial_instruction_key.keys,Tutorial_instruction_key.rt,Tutorial_fixation_ley.keys,Tutorial_fixation_ley.rt,Tutorial_single_img_key.keys,Tutorial_single_img_key.rt,Tutorial_intra_trial_fixation_key.keys,Tutorial_intra_trial_fixation_key.rt,Tutorial_stimulus_key.keys,Tutorial_stimulus_key.rt,Tutorial_response_key.keys,Tutorial_response_key.rt,Tutorial_attention_check_key.keys,Tutorial_attention_check_key.rt,advance_or_repeat.keys,advance_or_repeat.rt,Practice_instructions_key.keys,Practice_instructions_key.rt,intra_trial_duration,Practice_key_response.keys,Practice_key_response.rt,Practice_react_key.keys,Practice_react_key.rt,Practice_loop.thisRepN,Practice_loop.thisTrialN,Practice_loop.thisN,Practice_loop.thisIndex,Practice_loop.ran,multi_object_filepath,background_id,foreground_id,multi_object_rotation,occlusion_level,single_object_id,single_object_filepath,single_is_foreground_or_random,single_object_rotation,background_choice_id,alt_choice_id,background_option_filepath,alternative_option_filepath,alternative_is_foreground_or_random,location_of_correct_answer,multi_object_exp_filename,single_object_exp_filename,background_option_exp_filename,alternative_option_exp_filename,participant,session,date,expName,psychopyVersion,OS,frameRate,Practice_end_key.keys,Practice_end_key.rt,correct_answer,Input_selection.keys,Input_selection.rt,Was_attention_check,Attention_check.keys,Attention_check.corr,Each_session_loop.thisRepN,Each_session_loop.thisTrialN,Each_session_loop.thisN,Each_session_loop.thisIndex,Each_session_loop.ran,Attention_check.rt,Num_sessions.thisRepN,Num_sessions.thisTrialN,Num_sessions.thisN,Num_sessions.thisIndex,Num_sessions.ran
False,space,12.688,space,1.918,right,5.578,right,2.971,right,2.027,right,12.564,right,5.915,right,11.479,a,5.994,right,4.349,0.025,right,1.078,a,4.579,0.0,0.0,0.0,0.0,1.0,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_9/n02883344_-1/img_bed01_blue_woven_box_2012_gray.jpg,n02818832_9,n02883344_-1,fixed,0.772183,n03928116_10,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_-7/n03928116_10/img_quatre_dining_table_ydp_103_r_2012__vray_2004-3_gray.png,random,flexible,n02818832_9,n04256520_5,Stimuli/canonical view 2/img_n02818832_9_gray.jpg,Stimuli/canonical view 2/img_n04256520_5_gray.jpg,random,left,Experiments/experiment_9/1000.jpg,Experiments/experiment_9/1001.jpg,Experiments/experiment_9/1002.jpg,Experiments/experiment_9/1003.jpg,121,1,2023-06-28_14h18.57.156,Occlusion_Psychophysics,2022.1.4,Win32,239.2344498,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_5/n04379243_-7/img_meridiani_belmondo_bench_sofa_quatre_dining_table_2001_gray.jpg,n04256520_5,n04379243_-7,flexible,0.897146,n04379243_-7,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_5/n04379243_-7/img_meridiani_belmondo_bench_sofa_quatre_dining_table_2001-3_gray.png,foreground,same as foreground,n04256520_5,n04405907_8,Stimuli/canonical view 2/img_n04256520_5_gray.jpg,Stimuli/canonical view 2/img_n04405907_8_gray.jpg,random,left,Experiments/experiment_9/0.jpg,Experiments/experiment_9/1.jpg,Experiments/experiment_9/2.jpg,Experiments/experiment_9/3.jpg,121,1,2023-06-28_14h18.57.156,Occlusion_Psychophysics,2022.1.4,Win32,239.2344498,right,1.474,left,"[""left""]",[1.8740000000000236],False,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_10/n02933112_4/img_ydp_103_r_2012__vray_buffet_2011_gray.jpg,n03928116_10,n02933112_4,fixed,0.730159,n02933112_4,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_10/n02933112_4/img_ydp_103_r_2012__vray_buffet_2011-3_gray.png,foreground,same as foreground,n03928116_10,n02883344_-1,Stimuli/canonical view 2/img_n03928116_10_gray.jpg,Stimuli/canonical view 2/img_n02883344_-1_gray.jpg,random,right,Experiments/experiment_9/4.jpg,Experiments/experiment_9/5.jpg,Experiments/experiment_9/6.jpg,Experiments/experiment_9/7.jpg,121,1,2023-06-28_14h18.57.156,Occlusion_Psychophysics,2022.1.4,Win32,239.2344498,,,right,"[""right""]",[1.2100000000000364],False,,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_0/n02933112_4/img_b03_the_sofa_and_chair_company_-_stanley_bed_2014_buffet_2010_gray.jpg,n02818832_0,n02933112_4,flexible,0.749963,n02933112_4,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_0/n02933112_4/img_b03_the_sofa_and_chair_company_-_stanley_bed_2014_buffet_2010-3_gray.png,foreground,same as foreground,n02818832_0,n02828884_3,Stimuli/canonical view 2/img_n02818832_0_gray.jpg,Stimuli/canonical view 2/img_n02828884_3_gray.jpg,random,right,Experiments/experiment_9/8.jpg,Experiments/experiment_9/9.jpg,Experiments/experiment_9/10.jpg,Experiments/experiment_9/11.jpg,121,1,2023-06-28_14h18.57.156,Occlusion_Psychophysics,2022.1.4,Win32,239.2344498,,,left,"[""left""]",[1.6879999999999882],False,,0.0,0.0,2.0,2.0,2.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_-1/n04256520_4/img_woven_box_club_house_italia_nautilus_sofa_2004_gray.jpg,n02883344_-1,n04256520_4,flexible,0.849144,n04256520_4,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_-1/n04256520_4/img_woven_box_club_house_italia_nautilus_sofa_2004-3_gray.png,foreground,same as foreground,n02883344_-1,n04256520_9,Stimuli/canonical view 2/img_n02883344_-1_gray.jpg,Stimuli/canonical view 2/img_n04256520_9_gray.jpg,random,right,Experiments/experiment_9/12.jpg,Experiments/experiment_9/13.jpg,Experiments/experiment_9/14.jpg,Experiments/experiment_9/15.jpg,121,1,2023-06-28_14h18.57.156,Occlusion_Psychophysics,2022.1.4,Win32,239.2344498,,,left,"[""left""]",[1.5400000000000205],False,,0.0,0.0,3.0,3.0,3.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03001627_8/n04405907_5/img_chair_billiani_doll_samsung_40_uhd_smart_tv_2011_2014_gray.jpg,n03001627_8,n04405907_5,fixed,0.740277,n02818832_0,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_4/n02818832_0/img_dp_33_b_2013__vray_b03_the_sofa_and_chair_company_-_stanley_bed_2014_2011-3_gray.png,random,flexible,n03001627_8,n04405907_5,Stimuli/canonical view 2/img_n03001627_8_gray.jpg,Stimuli/canonical view 2/img_n04405907_5_gray.jpg,foreground,right,Experiments/experiment_9/16.jpg,Experiments/experiment_9/17.jpg,Experiments/experiment_9/18.jpg,Experiments/experiment_9/19.jpg,121,1,2023-06-28_14h18.57.156,Occlusion_Psychophysics,2022.1.4,Win32,239.2344498,,,right,"[""left""]",[1.8129999999999882],True,right,1.0,0.0,4.0,4.0,4.0,1.0,1.272,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_15/n02818832_9/img_microwave_box_bed01_blue_2003_gray.jpg,n02883344_15,n02818832_9,fixed,0.814967,n03928116_10,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_3/n03928116_10/img_b04_wood_metal_park_bench_ydp_103_r_2012__vray_2010-3_gray.png,random,flexible,n02883344_15,n02818832_9,Stimuli/canonical view 2/img_n02883344_15_gray.jpg,Stimuli/canonical view 2/img_n02818832_9_gray.jpg,foreground,right,Experiments/experiment_9/20.jpg,Experiments/experiment_9/21.jpg,Experiments/experiment_9/22.jpg,Experiments/experiment_9/23.jpg,121,1,2023-06-28_14h18.57.156,Occlusion_Psychophysics,2022.1.4,Win32,239.2344498,,,left,"[""right""]",[0.7110000000000127],False,,0.0,0.0,5.0,5.0,5.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_9/n04405907_8/img_napoleon_iii_sofa_stylized_tv_2003_gray.jpg,n04256520_9,n04405907_8,fixed,0.756381,n03928116_0,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_0/n03928116_0/img_b03_box_b02_piano_2007-3_gray.png,random,fixed,n04256520_9,n04405907_8,Stimuli/canonical view 2/img_n04256520_9_gray.jpg,Stimuli/canonical view 2/img_n04405907_8_gray.jpg,foreground,left,Experiments/experiment_9/24.jpg,Experiments/experiment_9/25.jpg,Experiments/experiment_9/26.jpg,Experiments/experiment_9/27.jpg,121,1,2023-06-28_14h18.57.156,Occlusion_Psychophysics,2022.1.4,Win32,239.2344498,,,right,"[""right""]",[0.992999999999995],False,,0.0,0.0,6.0,6.0,6.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03001627_9/n03928116_10/img_chair_eames_plastic_armchair_ydp_103_r_2012__vray_2015_gray.jpg,n03001627_9,n03928116_10,flexible,0.810623,n02818832_9,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_10/n02818832_9/img_ydp_103_r_2012__vray_bed01_blue_2015-3_gray.png,random,fixed,n03001627_9,n03928116_10,Stimuli/canonical view 2/img_n03001627_9_gray.jpg,Stimuli/canonical view 2/img_n03928116_10_gray.jpg,foreground,left,Experiments/experiment_9/28.jpg,Experiments/experiment_9/29.jpg,Experiments/experiment_9/30.jpg,Experiments/experiment_9/31.jpg,121,1,2023-06-28_14h18.57.156,Occlusion_Psychophysics,2022.1.4,Win32,239.2344498,,,left,"[""right""]",[1.136000000000024],False,,0.0,0.0,7.0,7.0,7.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_0/n04256520_9/img_b03_the_sofa_and_chair_company_-_stanley_bed_2014_napoleon_iii_sofa_2009_gray.jpg,n02818832_0,n04256520_9,fixed,0.803458,n03928116_10,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_8/n03928116_10/img_stylized_tv_ydp_103_r_2012__vray_2012-3_gray.png,random,flexible,n02818832_0,n02828884_4,Stimuli/canonical view 2/img_n02818832_0_gray.jpg,Stimuli/canonical view 2/img_n02828884_4_gray.jpg,random,left,Experiments/experiment_9/32.jpg,Experiments/experiment_9/33.jpg,Experiments/experiment_9/34.jpg,Experiments/experiment_9/35.jpg,121,1,2023-06-28_14h18.57.156,Occlusion_Psychophysics,2022.1.4,Win32,239.2344498,,,left,"[""left""]",[1.5980000000000132],False,,0.0,0.0,8.0,8.0,8.0,1.0,,,,,,
