in_color,Instructions_key.keys,Instructions_key.rt,Tutorial_instruction_key.keys,Tutorial_instruction_key.rt,Tutorial_fixation_ley.keys,Tutorial_fixation_ley.rt,Tutorial_single_img_key.keys,Tutorial_single_img_key.rt,Tutorial_intra_trial_fixation_key.keys,Tutorial_intra_trial_fixation_key.rt,Tutorial_stimulus_key.keys,Tutorial_stimulus_key.rt,Tutorial_response_key.keys,Tutorial_response_key.rt,Tutorial_attention_check_key.keys,Tutorial_attention_check_key.rt,advance_or_repeat.keys,advance_or_repeat.rt,Practice_instructions_key.keys,Practice_instructions_key.rt,intra_trial_duration,Practice_key_response.keys,Practice_key_response.rt,Practice_react_key.keys,Practice_react_key.rt,Practice_loop.thisRepN,Practice_loop.thisTrialN,Practice_loop.thisN,Practice_loop.thisIndex,Practice_loop.ran,multi_object_filepath,background_id,foreground_id,multi_object_rotation,occlusion_level,single_object_id,single_object_filepath,single_is_foreground_or_random,single_object_rotation,background_choice_id,alt_choice_id,background_option_filepath,alternative_option_filepath,alternative_is_foreground_or_random,location_of_correct_answer,multi_object_exp_filename,single_object_exp_filename,background_option_exp_filename,alternative_option_exp_filename,participant,session,date,expName,psychopyVersion,OS,frameRate,Practice_end_key.keys,Practice_end_key.rt,correct_answer,Input_selection.keys,Input_selection.rt,Was_attention_check,Attention_check.keys,Attention_check.corr,Each_session_loop.thisRepN,Each_session_loop.thisTrialN,Each_session_loop.thisN,Each_session_loop.thisIndex,Each_session_loop.ran,Attention_check.rt,Num_sessions.thisRepN,Num_sessions.thisTrialN,Num_sessions.thisN,Num_sessions.thisIndex,Num_sessions.ran
False,space,76.7912,space,10.7507,space,13.6866,space,10.827,space,5.8453,space,20.4343,left,2.7182,right,25.937,a,15.1663,space,8.8443,0.05,right,2.3588,a,9.6581,0.0,0.0,0.0,0.0,1.0,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_9/n04405907_8/img_vray_004_stylized_tv_2010_gray.jpg,n04405907_9,n04405907_8,flexible,0.796836,n04405907_8,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_9/n04405907_8/img_vray_004_stylized_tv_2010-3_gray.png,foreground,same as foreground,n04405907_9,n02818832_3,Stimuli/canonical view 2/img_n04405907_9_gray.jpg,Stimuli/canonical view 2/img_n02818832_3_gray.jpg,random,left,Experiments/experiment_42/1000.jpg,Experiments/experiment_42/1001.jpg,Experiments/experiment_42/1002.jpg,Experiments/experiment_42/1003.jpg,923,1,2023-09-17_11h45.29.716,Occlusion_Psychophysics,2022.1.4,Win32,55.78489345,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_9/n04256520_5/img_vray_004_meridiani_belmondo_bench_sofa_2008_gray.jpg,n04405907_9,n04256520_5,fixed,0.809341,n04379243_-7,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_10/n04379243_-7/img_ydp_103_r_2012__vray_quatre_dining_table_2002-3_gray.png,random,flexible,n04405907_9,n04256520_5,Stimuli/canonical view 2/img_n04405907_9_gray.jpg,Stimuli/canonical view 2/img_n04256520_5_gray.jpg,foreground,right,Experiments/experiment_42/0.jpg,Experiments/experiment_42/1.jpg,Experiments/experiment_42/2.jpg,Experiments/experiment_42/3.jpg,923,1,2023-09-17_11h45.29.716,Occlusion_Psychophysics,2022.1.4,Win32,55.78489345,space,3.167,left,"[""right""]",[1.3249000000058686],False,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_4/n04379243_0/img_buffet_17th_c._monastery_dining_table_2010_2009_gray.jpg,n02933112_4,n04379243_0,fixed,0.793746,n04379243_0,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_4/n04379243_0/img_buffet_17th_c._monastery_dining_table_2010_2009-3_gray.png,foreground,same as foreground,n02933112_4,n03928116_4,Stimuli/canonical view 2/img_n02933112_4_gray.jpg,Stimuli/canonical view 2/img_n03928116_4_gray.jpg,random,right,Experiments/experiment_42/4.jpg,Experiments/experiment_42/5.jpg,Experiments/experiment_42/6.jpg,Experiments/experiment_42/7.jpg,923,1,2023-09-17_11h45.29.716,Occlusion_Psychophysics,2022.1.4,Win32,55.78489345,,,right,"[""left""]",[2.8257000000029393],False,,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03001627_8/n02883344_0/img_chair_billiani_doll_b03_box_2005_gray.jpg,n03001627_8,n02883344_0,flexible,0.704974,n02883344_0,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03001627_8/n02883344_0/img_chair_billiani_doll_b03_box_2005-3_gray.png,foreground,same as foreground,n03001627_8,n02883344_0,Stimuli/canonical view 2/img_n03001627_8_gray.jpg,Stimuli/canonical view 2/img_n02883344_0_gray.jpg,foreground,left,Experiments/experiment_42/8.jpg,Experiments/experiment_42/9.jpg,Experiments/experiment_42/10.jpg,Experiments/experiment_42/11.jpg,923,1,2023-09-17_11h45.29.716,Occlusion_Psychophysics,2022.1.4,Win32,55.78489345,,,left,"[""right""]",[1.122399999991103],False,,0.0,0.0,2.0,2.0,2.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_9/n02933112_-18/img_cr-96_bench_cgaxis_models_48_26_vray_composite_2012_gray.jpg,n02828884_9,n02933112_-18,fixed,0.790779,n02933112_-18,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_9/n02933112_-18/img_cr-96_bench_cgaxis_models_48_26_vray_composite_2012-3_gray.png,foreground,same as foreground,n02828884_9,n02933112_-18,Stimuli/canonical view 2/img_n02828884_9_gray.jpg,Stimuli/canonical view 2/img_n02933112_-18_gray.jpg,foreground,left,Experiments/experiment_42/12.jpg,Experiments/experiment_42/13.jpg,Experiments/experiment_42/14.jpg,Experiments/experiment_42/15.jpg,923,1,2023-09-17_11h45.29.716,Occlusion_Psychophysics,2022.1.4,Win32,55.78489345,,,left,"[""right""]",[1.1472000000029539],False,,0.0,0.0,3.0,3.0,3.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_5/n04379243_8/img_meridiani_belmondo_bench_sofa_glass_table_2013_gray.jpg,n04256520_5,n04379243_8,fixed,0.717438,n04379243_8,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_5/n04379243_8/img_meridiani_belmondo_bench_sofa_glass_table_2013-3_gray.png,foreground,same as foreground,n04256520_5,n03928116_0,Stimuli/canonical view 2/img_n04256520_5_gray.jpg,Stimuli/canonical view 2/img_n03928116_0_gray.jpg,random,right,Experiments/experiment_42/16.jpg,Experiments/experiment_42/17.jpg,Experiments/experiment_42/18.jpg,Experiments/experiment_42/19.jpg,923,1,2023-09-17_11h45.29.716,Occlusion_Psychophysics,2022.1.4,Win32,55.78489345,,,left,"[""right""]",[2.054700000002981],False,,0.0,0.0,4.0,4.0,4.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_10/n02828884_3/img_ydp_103_r_2012__vray_b04_wood_metal_park_bench_2007_gray.jpg,n03928116_10,n02828884_3,fixed,0.709885,n02828884_3,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_10/n02828884_3/img_ydp_103_r_2012__vray_b04_wood_metal_park_bench_2007-3_gray.png,foreground,same as foreground,n03928116_10,n03928116_4,Stimuli/canonical view 2/img_n03928116_10_gray.jpg,Stimuli/canonical view 2/img_n03928116_4_gray.jpg,random,right,Experiments/experiment_42/20.jpg,Experiments/experiment_42/21.jpg,Experiments/experiment_42/22.jpg,Experiments/experiment_42/23.jpg,923,1,2023-09-17_11h45.29.716,Occlusion_Psychophysics,2022.1.4,Win32,55.78489345,,,left,"[""left""]",[2.733699999988062],False,,0.0,0.0,5.0,5.0,5.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_5/n04379243_8/img_meridiani_belmondo_bench_sofa_glass_table_2014_gray.jpg,n04256520_5,n04379243_8,fixed,0.725726,n02883344_-1,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_0/n02883344_-1/img_b03_the_sofa_and_chair_company_-_stanley_bed_2014_woven_box_2009-3_gray.png,random,flexible,n04256520_5,n04379243_8,Stimuli/canonical view 2/img_n04256520_5_gray.jpg,Stimuli/canonical view 2/img_n04379243_8_gray.jpg,foreground,right,Experiments/experiment_42/24.jpg,Experiments/experiment_42/25.jpg,Experiments/experiment_42/26.jpg,Experiments/experiment_42/27.jpg,923,1,2023-09-17_11h45.29.716,Occlusion_Psychophysics,2022.1.4,Win32,55.78489345,,,left,"[""right""]",[1.2204000000059523],False,,0.0,0.0,6.0,6.0,6.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_9/n02933112_-18/img_vray_004_cgaxis_models_48_26_vray_composite_2004_gray.jpg,n04405907_9,n02933112_-18,fixed,0.750256,n02933112_-18,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_9/n02933112_-18/img_vray_004_cgaxis_models_48_26_vray_composite_2004-3_gray.png,foreground,same as foreground,n04405907_9,n03928116_10,Stimuli/canonical view 2/img_n04405907_9_gray.jpg,Stimuli/canonical view 2/img_n03928116_10_gray.jpg,random,left,Experiments/experiment_42/28.jpg,Experiments/experiment_42/29.jpg,Experiments/experiment_42/30.jpg,Experiments/experiment_42/31.jpg,923,1,2023-09-17_11h45.29.716,Occlusion_Psychophysics,2022.1.4,Win32,55.78489345,,,left,"[""right""]",[1.3764000000059013],False,,0.0,0.0,7.0,7.0,7.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_-7/n03928116_4/img_quatre_dining_table_dp_33_b_2013__vray_2013_gray.jpg,n04379243_-7,n03928116_4,flexible,0.739604,n03928116_10,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_0/n03928116_10/img_17th_c._monastery_dining_table_2010_ydp_103_r_2012__vray_2000-3_gray.png,random,flexible,n04379243_-7,n03928116_4,Stimuli/canonical view 2/img_n04379243_-7_gray.jpg,Stimuli/canonical view 2/img_n03928116_4_gray.jpg,foreground,right,Experiments/experiment_42/32.jpg,Experiments/experiment_42/33.jpg,Experiments/experiment_42/34.jpg,Experiments/experiment_42/35.jpg,923,1,2023-09-17_11h45.29.716,Occlusion_Psychophysics,2022.1.4,Win32,55.78489345,,,left,"[""right""]",[1.0810999999940805],False,,0.0,0.0,8.0,8.0,8.0,1.0,,,,,,
