in_color,Instructions_key.keys,Instructions_key.rt,Tutorial_instruction_key.keys,Tutorial_instruction_key.rt,Tutorial_fixation_ley.keys,Tutorial_fixation_ley.rt,Tutorial_single_img_key.keys,Tutorial_single_img_key.rt,Tutorial_intra_trial_fixation_key.keys,Tutorial_intra_trial_fixation_key.rt,Tutorial_stimulus_key.keys,Tutorial_stimulus_key.rt,Tutorial_response_key.keys,Tutorial_response_key.rt,Tutorial_attention_check_key.keys,Tutorial_attention_check_key.rt,advance_or_repeat.keys,advance_or_repeat.rt,Practice_instructions_key.keys,Practice_instructions_key.rt,intra_trial_duration,Practice_key_response.keys,Practice_key_response.rt,Practice_react_key.keys,Practice_react_key.rt,Practice_loop.thisRepN,Practice_loop.thisTrialN,Practice_loop.thisN,Practice_loop.thisIndex,Practice_loop.ran,multi_object_filepath,background_id,foreground_id,multi_object_rotation,occlusion_level,single_object_id,single_object_filepath,single_is_foreground_or_random,single_object_rotation,background_choice_id,alt_choice_id,background_option_filepath,alternative_option_filepath,alternative_is_foreground_or_random,location_of_correct_answer,multi_object_exp_filename,single_object_exp_filename,background_option_exp_filename,alternative_option_exp_filename,participant,session,date,expName,psychopyVersion,OS,frameRate,Practice_end_key.keys,Practice_end_key.rt,correct_answer,Input_selection.keys,Input_selection.rt,Was_attention_check,Attention_check.keys,Attention_check.corr,Each_session_loop.thisRepN,Each_session_loop.thisTrialN,Each_session_loop.thisN,Each_session_loop.thisIndex,Each_session_loop.ran,Attention_check.rt,Num_sessions.thisRepN,Num_sessions.thisTrialN,Num_sessions.thisN,Num_sessions.thisIndex,Num_sessions.ran
False,space,23.9548,space,2.4027,space,2.419,space,3.0695,space,1.5023,space,9.707,left,4.7838,space,3.937,a,6.5005,space,2.5781,0.025,right,1.3853,a,3.1524,0.0,0.0,0.0,0.0,1.0,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_10/n02933112_-2/img_ydp_103_r_2012__vray_sink_base_white_wood_2012_gray.jpg,n03928116_10,n02933112_-2,flexible,0.718361,n02828884_3,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_-7/n02828884_3/img_quatre_dining_table_b04_wood_metal_park_bench_2015-3_gray.png,random,flexible,n03928116_10,n02933112_-2,Stimuli/canonical view 2/img_n03928116_10_gray.jpg,Stimuli/canonical view 2/img_n02933112_-2_gray.jpg,foreground,right,Experiments/experiment_18/1000.jpg,Experiments/experiment_18/1001.jpg,Experiments/experiment_18/1002.jpg,Experiments/experiment_18/1003.jpg,264,1,2023-04-03_17h22.23.629,Occlusion_Psychophysics,2022.1.4,MacIntel,59.93407252,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_9/n03928116_4/img_napoleon_iii_sofa_dp_33_b_2013__vray_2008_gray.jpg,n04256520_9,n03928116_4,flexible,0.734595,n03928116_4,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_9/n03928116_4/img_napoleon_iii_sofa_dp_33_b_2013__vray_2008-3_gray.png,foreground,same as foreground,n04256520_9,n02883344_15,Stimuli/canonical view 2/img_n04256520_9_gray.jpg,Stimuli/canonical view 2/img_n02883344_15_gray.jpg,random,left,Experiments/experiment_18/0.jpg,Experiments/experiment_18/1.jpg,Experiments/experiment_18/2.jpg,Experiments/experiment_18/3.jpg,264,1,2023-04-03_17h22.23.629,Occlusion_Psychophysics,2022.1.4,MacIntel,59.93407252,space,1.4664,right,"[""left""]",[1.4258999999761386],False,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_4/n02933112_4/img_dp_33_b_2013__vray_buffet_2009_gray.jpg,n03928116_4,n02933112_4,flexible,0.841064,n04405907_5,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_8/n04405907_5/img_glass_table_samsung_40_uhd_smart_tv_2011_2003-3_gray.png,random,fixed,n03928116_4,n02818832_9,Stimuli/canonical view 2/img_n03928116_4_gray.jpg,Stimuli/canonical view 2/img_n02818832_9_gray.jpg,random,right,Experiments/experiment_18/4.jpg,Experiments/experiment_18/5.jpg,Experiments/experiment_18/6.jpg,Experiments/experiment_18/7.jpg,264,1,2023-04-03_17h22.23.629,Occlusion_Psychophysics,2022.1.4,MacIntel,59.93407252,,,right,"[""right""]",[1.0628999999761959],True,right,1.0,0.0,1.0,1.0,1.0,1.0,1.4012,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_9/n04405907_5/img_vray_004_samsung_40_uhd_smart_tv_2011_2001_gray.jpg,n04405907_9,n04405907_5,flexible,0.807564,n04379243_0,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_-1/n04379243_0/img_woven_box_17th_c._monastery_dining_table_2010_2000-3_gray.png,random,flexible,n04405907_9,n02883344_0,Stimuli/canonical view 2/img_n04405907_9_gray.jpg,Stimuli/canonical view 2/img_n02883344_0_gray.jpg,random,right,Experiments/experiment_18/8.jpg,Experiments/experiment_18/9.jpg,Experiments/experiment_18/10.jpg,Experiments/experiment_18/11.jpg,264,1,2023-04-03_17h22.23.629,Occlusion_Psychophysics,2022.1.4,MacIntel,59.93407252,,,left,"[""left""]",[0.8478000000715156],False,,0.0,0.0,2.0,2.0,2.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_-1/n02828884_3/img_woven_box_b04_wood_metal_park_bench_2013_gray.jpg,n02883344_-1,n02828884_3,fixed,0.808198,n02828884_3,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_-1/n02828884_3/img_woven_box_b04_wood_metal_park_bench_2013-3_gray.png,foreground,same as foreground,n02883344_-1,n02828884_3,Stimuli/canonical view 2/img_n02883344_-1_gray.jpg,Stimuli/canonical view 2/img_n02828884_3_gray.jpg,foreground,right,Experiments/experiment_18/12.jpg,Experiments/experiment_18/13.jpg,Experiments/experiment_18/14.jpg,Experiments/experiment_18/15.jpg,264,1,2023-04-03_17h22.23.629,Occlusion_Psychophysics,2022.1.4,MacIntel,59.93407252,,,right,"[""right""]",[1.5318000000715415],True,left,1.0,0.0,3.0,3.0,3.0,1.0,0.7737,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_5/n04379243_8/img_meridiani_belmondo_bench_sofa_glass_table_2003_gray.jpg,n04256520_5,n04379243_8,flexible,0.748689,n04379243_8,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_5/n04379243_8/img_meridiani_belmondo_bench_sofa_glass_table_2003-3_gray.png,foreground,same as foreground,n04256520_5,n02828884_4,Stimuli/canonical view 2/img_n04256520_5_gray.jpg,Stimuli/canonical view 2/img_n02828884_4_gray.jpg,random,left,Experiments/experiment_18/16.jpg,Experiments/experiment_18/17.jpg,Experiments/experiment_18/18.jpg,Experiments/experiment_18/19.jpg,264,1,2023-04-03_17h22.23.629,Occlusion_Psychophysics,2022.1.4,MacIntel,59.93407252,,,left,"[""right""]",[1.6946999999285026],False,,0.0,0.0,4.0,4.0,4.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_5/n02883344_0/img_samsung_40_uhd_smart_tv_2011_b03_box_2000_gray.jpg,n04405907_5,n02883344_0,flexible,0.790205,n02883344_0,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_5/n02883344_0/img_samsung_40_uhd_smart_tv_2011_b03_box_2000-3_gray.png,foreground,same as foreground,n04405907_5,n04379243_-7,Stimuli/canonical view 2/img_n04405907_5_gray.jpg,Stimuli/canonical view 2/img_n04379243_-7_gray.jpg,random,left,Experiments/experiment_18/20.jpg,Experiments/experiment_18/21.jpg,Experiments/experiment_18/22.jpg,Experiments/experiment_18/23.jpg,264,1,2023-04-03_17h22.23.629,Occlusion_Psychophysics,2022.1.4,MacIntel,59.93407252,,,right,"[""right""]",[0.7586000000238755],False,,0.0,0.0,5.0,5.0,5.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_-1/n04379243_-7/img_woven_box_quatre_dining_table_2011_gray.jpg,n02883344_-1,n04379243_-7,fixed,0.814619,n02933112_4,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_4/n02933112_4/img_dp_33_b_2013__vray_buffet_2013-3_gray.png,random,flexible,n02883344_-1,n04405907_5,Stimuli/canonical view 2/img_n02883344_-1_gray.jpg,Stimuli/canonical view 2/img_n04405907_5_gray.jpg,random,left,Experiments/experiment_18/24.jpg,Experiments/experiment_18/25.jpg,Experiments/experiment_18/26.jpg,Experiments/experiment_18/27.jpg,264,1,2023-04-03_17h22.23.629,Occlusion_Psychophysics,2022.1.4,MacIntel,59.93407252,,,right,"[""right""]",[0.8204000000953897],False,,0.0,0.0,6.0,6.0,6.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_4/n02883344_0/img_buffet_b03_box_2014_gray.jpg,n02933112_4,n02883344_0,fixed,0.865091,n02883344_15,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_4/n02883344_15/img_buffet_microwave_box_2011-3_gray.png,random,flexible,n02933112_4,n03928116_0,Stimuli/canonical view 2/img_n02933112_4_gray.jpg,Stimuli/canonical view 2/img_n03928116_0_gray.jpg,random,right,Experiments/experiment_18/28.jpg,Experiments/experiment_18/29.jpg,Experiments/experiment_18/30.jpg,Experiments/experiment_18/31.jpg,264,1,2023-04-03_17h22.23.629,Occlusion_Psychophysics,2022.1.4,MacIntel,59.93407252,,,left,"[""left""]",[0.7213999999761995],False,,0.0,0.0,7.0,7.0,7.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_10/n03928116_4/img_ydp_103_r_2012__vray_dp_33_b_2013__vray_2011_gray.jpg,n03928116_10,n03928116_4,fixed,0.70879,n04256520_5,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_-7/n04256520_5/img_quatre_dining_table_meridiani_belmondo_bench_sofa_2015-3_gray.png,random,flexible,n03928116_10,n03928116_4,Stimuli/canonical view 2/img_n03928116_10_gray.jpg,Stimuli/canonical view 2/img_n03928116_4_gray.jpg,foreground,left,Experiments/experiment_18/32.jpg,Experiments/experiment_18/33.jpg,Experiments/experiment_18/34.jpg,Experiments/experiment_18/35.jpg,264,1,2023-04-03_17h22.23.629,Occlusion_Psychophysics,2022.1.4,MacIntel,59.93407252,,,right,"[""right""]",[1.0496000000238155],False,,0.0,0.0,8.0,8.0,8.0,1.0,,,,,,
